date,north01,south01
2019-01-08 22:00:00,2.9820177108049393,4.015804409980774
2019-01-08 22:30:00,2.3883162047713995,2.999799294397235
2019-01-08 23:00:00,1.679024890629023,1.876540258526802
2019-01-08 23:30:00,1.4445523037641124,1.998704880475998
2019-01-09 00:00:00,0.8334546289740956,1.333248108625412
2019-01-09 00:30:00,0.03543017371447377,0.2917585978284478
2019-01-09 01:00:00,0.01740109418386737,0.22905375435948372
2019-01-09 01:30:00,0.012968295178467315,0.012967935318656032
2019-01-09 02:00:00,0.008564255200326443,0.008564255200326443
2019-01-09 02:30:00,1.0702144168317318,1.053017433732748
2019-01-09 03:00:00,1.0106397569179535,0.9594459608197212
2019-01-09 03:30:00,0.774360179901123,0.9043398946523666
2019-01-09 04:00:00,0.8453020453453064,0.644501690287143
2019-01-09 04:30:00,2.385669380426407,0.6693940348923206
2019-01-09 05:00:00,1.573847733438015,0.926359735429287
2019-01-09 05:30:00,1.5419030617922544,0.863428695127368
2019-01-09 06:00:00,1.5105454586446285,0.862811800208874
2019-01-09 06:30:00,2.4512328431010246,0.5046391687355936
2019-01-09 07:00:00,1.4593382254242897,0.3404477371368557
2019-01-09 07:30:00,0.8593319873325527,0.23268728330731392
2019-01-09 08:00:00,1.0492074936628342,0.1531124198809266
2019-01-09 08:30:00,1.023706376668997,0.1083178847329691
2019-01-09 09:00:00,1.0034841299057007,0.07725503854453564
2019-01-09 09:30:00,0.7819356322288513,0.029781728982925415
2019-01-09 10:00:00,0.670582115650177,0.03450556471943855
2019-01-09 10:30:00,0.5864517092704773,0.05353538319468498
2019-01-09 11:00:00,0.0,0.047016676515340805
2019-01-09 11:30:00,0.0,0.03905250504612923
2019-01-09 12:00:00,0.4323265552520752,0.45311087742447853
2019-01-09 12:30:00,0.03969569876790047,0.049707651138305664
2019-01-09 13:00:00,0.0,0.007952884770929813
2019-01-09 13:30:00,0.0,0.0
2019-01-09 14:00:00,0.0009742606780491769,0.0049264272674918175
2019-01-09 14:30:00,0.23105154931545258,0.2379457838833332
2019-01-09 15:00:00,0.26169760804623365,0.2867782190442085
2019-01-09 15:30:00,0.17001783847808838,0.22416150569915771
2019-01-09 16:00:00,0.05120920017361641,0.16949932277202606
2019-01-09 16:30:00,0.09957976639270782,0.32663217186927795
2019-01-09 17:00:00,0.13652467727661133,0.4451211392879486
2019-01-09 17:30:00,0.22134935855865479,0.7332452535629272
2019-01-09 18:00:00,0.2215484380722046,0.7372466325759888
2019-01-09 18:30:00,0.0,16.8896484375
2019-01-09 19:00:00,0.0,16.8896484375
2019-01-09 19:30:00,0.0,9.800708770751953
2019-01-09 20:00:00,0.8619590699672699,7.029575973749161
2019-01-09 20:30:00,15.199823170900345,4.393080979585648
2019-01-09 21:00:00,3.430570125579834,3.4652271270751953
2019-01-09 21:30:00,5.2050299644470215,1.50685715675354
2019-01-09 22:00:00,1.8278180360794067,0.5454819798469543
2019-01-09 22:30:00,0.12850990891456604,0.19554820656776428
2019-01-09 23:00:00,0.003918985370546579,0.050438035279512405
2019-01-09 23:30:00,0.0,0.003842887468636036
2019-01-10 00:00:00,0.0,1.0287075156156789e-06
2019-01-10 00:30:00,0.0,7.574761298201338e-07
2019-01-10 01:00:00,0.008198032155632973,1.001949499368493e-06
2019-01-10 01:30:00,0.0,0.0
2019-01-10 02:00:00,0.0,0.0
2019-01-10 02:30:00,0.00022072535648476332,0.00022072535648476332
2019-01-10 03:00:00,0.0003204932145308703,0.0003204932145308703
2019-01-10 03:30:00,0.005269202869385481,0.005269202869385481
2019-01-10 04:00:00,0.01450812816619873,0.01450812816619873
2019-01-10 04:30:00,0.028601940721273422,0.028601940721273422
2019-01-10 05:00:00,0.004835893865674734,0.004835893865674734
2019-01-10 05:30:00,0.008403906598687172,0.008403906598687172
2019-01-10 06:00:00,0.008564255200326443,0.008564255200326443
2019-01-10 06:30:00,0.0,0.0
2019-01-10 07:00:00,0.5256883502006531,0.5256883502006531
2019-01-10 07:30:00,0.6761350035667419,0.6761350035667419
2019-01-10 08:00:00,1.3163970708847046,1.3163970708847046
2019-01-10 08:30:00,1.7042869329452515,1.7042869329452515
2019-01-10 09:00:00,2.272613525390625,2.439323957078159
2019-01-10 09:30:00,2.8775899410247803,3.221761455759406
2019-01-10 10:00:00,2.6002417355775833,2.7868553614243865
2019-01-10 10:30:00,2.378997430205345,2.444661408662796
2019-01-10 11:00:00,0.6862557157874107,0.6198163172230124
2019-01-10 11:30:00,0.7862249910831451,0.72034299839288
2019-01-10 12:00:00,0.604585837572813,0.5660338262096047
2019-01-10 12:30:00,0.7759367506951094,0.7521835071966052
2019-01-10 13:00:00,1.1587963495403528,1.1466750393155962
2019-01-10 13:30:00,1.6052334308624268,1.5991625785827637
2019-01-10 14:00:00,2.7246833005920053,2.7233794083003886
2019-01-10 14:30:00,2.8775899410247803,2.8884816649369895
2019-01-10 15:00:00,2.810046125203371,2.9563398994505405
2019-01-10 15:30:00,1.682227112352848,1.8253661170601845
2019-01-10 16:00:00,1.4454993903636932,1.4971164166927338
2019-01-10 16:30:00,1.250460147857666,1.0296236127614975
2019-01-10 17:00:00,1.3253284692764282,0.9177915826439857
2019-01-10 17:30:00,1.8766199946403503,1.0775779783725739
2019-01-10 18:00:00,1.821921169757843,0.9697708487510681
2019-01-10 18:30:00,3.4274845123291016,0.4230663478374481
2019-01-10 19:00:00,3.234988212585449,0.2473362684249878
2019-01-10 19:30:00,2.19503559358418,0.35554493218660355
2019-01-10 20:00:00,1.794368501752615,0.7462587598711252
2019-01-10 20:30:00,1.9525782857090235,0.6584957540035248
2019-01-10 21:00:00,1.5351847968995571,0.16154345124959946
2019-01-10 21:30:00,1.3446889948099852,0.09059892245568335
2019-01-10 22:00:00,2.631997048854828,0.6911652535200119
2019-01-10 22:30:00,2.5686532645486295,0.21205623444984667
2019-01-10 23:00:00,3.3701542196795344,0.2684980845078826
2019-01-10 23:30:00,1.6160004138946533,0.25859174132347107
2019-01-11 00:00:00,1.6865113973617554,0.29653002321720123
2019-01-11 00:30:00,2.2790834829211235,0.3281502053141594
2019-01-11 01:00:00,1.8591152474400587,0.27824918256374076
2019-01-11 01:30:00,2.0100290775299072,0.44467687979340553
2019-01-11 02:00:00,2.0851616859436035,0.4825614094734192
2019-01-11 02:30:00,2.137172117829323,0.5524099916219711
2019-01-11 03:00:00,2.6329150646924973,0.45124476694036275
2019-01-11 03:30:00,2.8604967349674553,0.49150739959441125
2019-01-11 04:00:00,2.049802601337433,0.8166838943725452
2019-01-11 04:30:00,1.3015728741884232,1.238215159624815
2019-01-11 05:00:00,1.8740983307361603,1.822303120046854
